created_date,arrival_date,departure_date,room_type,room_ocp_type,meal_plan,country
12/30/2016,6/30/2017,07-01-17,STD,DBL,HB,Lebanon
5/25/2017,6/30/2017,07-02-17,GES,TPL,FB,Sri Lanka
1/16/2017,6/30/2017,07-01-17,PDLX,DBL,FB,Sri Lanka
11/22/2016,6/30/2017,07-02-17,PDLX,DBL,BB,Australia
09-02-16,6/30/2017,07-02-17,STD,DBL,FB,Sri Lanka
03-01-17,6/30/2017,07-02-17,STD,DBL,HB,Swaziland
02-01-17,6/30/2017,07-01-17,STD,DBL,HB,Swaziland
03-10-17,6/30/2017,07-02-17,PDLX,DBL,BB,Australia
4/24/2017,6/30/2017,07-02-17,STD,DBL,BB,Australia
04-11-17,07-01-17,07-03-17,GES,DBL,BB,Australia
04-02-17,07-01-17,07-03-17,PDLX,TPL,HB,Sri Lanka
06-07-17,07-01-17,07-05-17,PDLX,DBL,BB,Australia
5/21/2017,07-01-17,07-04-17,GES,DBL,BB,Australia
2/25/2017,07-01-17,07-03-17,SUPR,DBL,BB,United Kingdom
09-09-16,07-01-17,07-02-17,STD,DBL,HB,Spain
10-06-16,07-01-17,07-02-17,STD,DBL,HB,Italy
3/28/2017,07-01-17,07-02-17,PDLX,DBL,FB,Sri Lanka
6/26/2017,07-01-17,07-02-17,SUPR,DBL,FB,Sri Lanka
3/17/2017,07-01-17,07-02-17,PDLX,DBL,HB,Australia
04-03-17,07-01-17,07-02-17,PDLX,DBL,HB,Spain
2/17/2017,07-01-17,07-03-17,PDLX,DBL,BB,Australia
1/21/2017,07-01-17,07-03-17,HDLX,DBL,FB,Sri Lanka
6/21/2017,07-01-17,07-02-17,PDLX,DBL,BB,United Kingdom
04-04-17,07-02-17,07-04-17,PDLX,DBL,BB,Qatar
4/24/2017,07-02-17,07-03-17,SUPR,DBL,HB,United Arab Emirates
4/29/2017,07-02-17,07-03-17,GES,TPL,BB,Australia
04-04-17,07-02-17,07-04-17,HDLX,TPL,BB,Qatar
6/18/2017,07-02-17,07-03-17,STD,DBL,FB,Sri Lanka
04-04-17,07-02-17,07-04-17,PDLX,DBL,BB,Qatar
12/21/2016,07-02-17,07-04-17,PDLX,DBL,BB,Scotland
2/21/2017,07-02-17,07-04-17,HDLX,DBL,FB,Sri Lanka
3/31/2017,07-02-17,07-04-17,STD,DBL,BB,England
4/21/2017,07-02-17,07-03-17,SUPR,TPL,HB,India
6/27/2017,07-02-17,07-03-17,PDLX,DBL,BB,Sri Lanka
6/28/2017,07-02-17,07-03-17,PDLX,DBL,HB,Sri Lanka
05-11-17,07-02-17,07-03-17,PDLX,DBL,FB,Sri Lanka
01-11-17,07-02-17,07-03-17,STD,DBL,BB,Germany
4/25/2017,07-03-17,07-04-17,HDLX,TPL,BB,Australia
6/27/2017,07-03-17,07-04-17,PDLX,DBL,FB,Sri Lanka
5/28/2017,07-03-17,07-04-17,STD,DBL,BB,Singapore
3/18/2017,07-03-17,07-04-17,PDLX,DBL,HB,Spain
2/15/2017,07-03-17,07-05-17,STD,DBL,BB,Belgium
01-02-17,07-03-17,07-04-17,STD,DBL,BB,Sri Lanka
5/25/2017,07-03-17,07-04-17,STD,DBL,BB,Sri Lanka
2/13/2017,07-03-17,07-04-17,PDLX,DBL,HB,Belgium
07-03-17,07-03-17,07-06-17,PDLX,TPL,BB,United Arab Emirates
3/15/2017,07-03-17,07-05-17,SUPR,DBL,HB,Australia
6/19/2017,07-03-17,07-04-17,PDLX,DBL,HB,Sri Lanka
12/19/2016,07-03-17,07-05-17,PDLX,DBL,BB,Australia
6/18/2017,07-04-17,07-06-17,STD,DBL,BB,United Kingdom
07-04-17,07-04-17,07-05-17,PDLX,DBL,BB,Australia
3/13/2017,07-04-17,07-06-17,HDLX,DBL,BB,Australia
03-03-17,07-04-17,07-06-17,STD,DBL,BB,Netherlands
3/28/2017,07-04-17,07-07-17,STD,SGL,HB,France
4/21/2017,07-04-17,07-06-17,STD,DBL,BB,United States
11/16/2016,07-04-17,07-05-17,HDLX,DBL,HB,Sri Lanka
3/14/2017,07-04-17,07-06-17,PDLX,DBL,FB,Sri Lanka
3/13/2017,07-04-17,07-06-17,PDLX,DBL,HB,Sri Lanka
3/28/2017,07-04-17,07-05-17,HDLX,DBL,FB,Sri Lanka
5/22/2017,07-04-17,07-06-17,GES,TPL,BB,Singapore
5/26/2017,07-04-17,07-07-17,GES,DBL,BB,Belgium
3/22/2017,07-04-17,07-05-17,STD,DBL,BB,United Kingdom
02-02-17,07-04-17,07-06-17,PDLX,DBL,BB,Germany
1/29/2017,07-04-17,07-05-17,HDLX,DBL,HB,Sri Lanka
3/25/2017,07-04-17,07-05-17,SUPR,DBL,HB,Canada
07-04-17,07-05-17,07-08-17,GES,DBL,FB,Sri Lanka
2/13/2017,07-05-17,07-06-17,SUPR,DBL,HB,Swaziland
04-03-17,07-05-17,07-06-17,SUPR,DBL,HB,Australia
3/13/2017,07-05-17,07-06-17,HDLX,DBL,BB,Australia
2/22/2017,07-05-17,07-06-17,PDLX,DBL,BB,Australia
1/31/2017,07-05-17,07-08-17,STD,DBL,BB,Belgium
05-12-17,07-05-17,07-06-17,HDLX,DBL,HB,United Kingdom
09-12-16,07-05-17,07-07-17,PDLX,DBL,BB,United Kingdom
06-07-17,07-06-17,07-08-17,HDLX,DBL,BB,United Arab Emirates
3/14/2017,07-06-17,07-08-17,HDLX,DBL,HB,Spain
3/30/2017,07-06-17,07-07-17,PDLX,DBL,BB,Australia
03-01-17,07-06-17,07-08-17,PDLX,DBL,BB,Denmark
3/24/2017,07-06-17,07-07-17,HDLX,DBL,BB,Sri Lanka
5/16/2017,07-06-17,07-07-17,SUPR,TPL,BB,Australia
5/22/2017,07-06-17,07-07-17,GES,TPL,HB,China
12/22/2016,07-06-17,07-08-17,PDLX,DBL,BB,Sri Lanka
1/25/2017,07-06-17,07-08-17,SUPR,DBL,BB,United Kingdom
11/29/2016,07-06-17,07-07-17,HDLX,DBL,HB,Sri Lanka
05-10-17,07-06-17,07-07-17,PDLX,DBL,FB,Sri Lanka
3/24/2017,07-06-17,07-07-17,PDLX,DBL,HB,United Kingdom
1/27/2017,07-06-17,07-07-17,PDLX,DBL,HB,Slovak Republic
05-03-17,07-06-17,07-08-17,PDLX,DBL,HB,Sri Lanka
2/20/2017,07-06-17,07-07-17,PDLX,DBL,BB,United Kingdom
5/23/2017,07-06-17,07-07-17,STD,DBL,BB,Channel Islands
1/16/2017,07-07-17,07-09-17,PDLX,DBL,BB,Australia
6/14/2017,07-07-17,07-08-17,PDLX,TPL,FB,Sri Lanka
07-05-17,07-07-17,07-08-17,STD,DBL,BB,United Arab Emirates
02-09-17,07-07-17,07-08-17,PDLX,DBL,BB,United States
1/15/2017,07-07-17,07-10-17,PDLX,TPL,BB,Denmark
12/19/2016,07-07-17,07-10-17,HDLX,DBL,BB,Australia
5/26/2017,07-07-17,07-08-17,PDLX,DBL,FB,Sri Lanka
4/14/2017,07-07-17,07-09-17,GES,DBL,BB,Belgium
01-02-17,07-07-17,07-09-17,STD,DBL,BB,France
06-07-17,07-07-17,07-08-17,HDLX,SGL,BB,United Arab Emirates
07-06-17,07-07-17,07-08-17,GES,TPL,BB,Holland
07-05-17,07-07-17,07-08-17,GES,DBL,FB,Sri Lanka
4/20/2017,07-07-17,07-08-17,PDLX,DBL,HB,Japan
02-08-17,07-07-17,07-08-17,PDLX,DBL,FB,South Africa
6/23/2017,07-07-17,07-09-17,STD,DBL,BB,Lebanon
12/19/2016,07-07-17,07-10-17,SUPR,DBL,BB,Australia
6/24/2017,07-07-17,07-09-17,STD,DBL,FB,United Arab Emirates
3/31/2017,07-08-17,07-09-17,PDLX,DBL,HB,Norway
6/19/2017,07-08-17,07-10-17,STD,DBL,BB,Australia
04-02-17,07-08-17,07-09-17,STD,DBL,BB,Australia
6/16/2017,07-08-17,07-09-17,PDLX,TPL,BB,Australia
5/17/2017,07-08-17,07-09-17,HDLX,TPL,HB,Australia
07-05-17,07-08-17,07-09-17,GES,DBL,FB,Sri Lanka
6/19/2017,07-08-17,07-09-17,PDLX,TPL,BB,United Arab Emirates
8/28/2016,07-08-17,07-10-17,SUPR,DBL,BB,Canada
3/17/2017,07-08-17,07-09-17,PDLX,DBL,BB,Norway
6/26/2017,07-08-17,07-09-17,STD,DBL,FB,Sri Lanka
2/20/2017,07-08-17,07-10-17,PDLX,SGL,BB,United Kingdom
03-04-17,07-08-17,07-10-17,PDLX,TPL,BB,United Kingdom
06-04-17,07-08-17,07-10-17,STD,DBL,BB,Sri Lanka
6/30/2017,07-08-17,07-09-17,PDLX,DBL,BB,Norway
4/13/2017,07-08-17,07-09-17,HDLX,DBL,BB,Scandinavia
4/26/2017,07-08-17,07-09-17,PDLX,TPL,BB,Denmark
2/17/2017,07-09-17,07-11-17,PDLX,DBL,BB,Belgium
01-04-17,07-09-17,07-11-17,HDLX,DBL,HB,Estonia
2/14/2017,07-09-17,07-11-17,STD,DBL,BB,Holland
12/17/2016,07-09-17,07-10-17,PDLX,DBL,HB,Cambodia
3/30/2017,07-09-17,07-11-17,GSUT,DBL,BB,United Kingdom
6/13/2017,07-09-17,07-10-17,PDLX,TPL,HB,Austria
1/30/2017,07-09-17,07-11-17,PDLX,DBL,HB,Germany
6/13/2017,07-09-17,07-11-17,GES,DBL,BB,Denmark
05-03-17,07-09-17,07-11-17,PDLX,DBL,HB,Denmark
6/19/2017,07-09-17,07-10-17,STD,DBL,BB,Australia
01-04-17,07-09-17,07-11-17,HDLX,TPL,BB,Switzerland
4/29/2017,07-09-17,07-10-17,PDLX,TPL,BB,Sri Lanka
11/22/2016,07-09-17,07-11-17,STD,DBL,BB,Denmark
9/19/2016,07-10-17,07-11-17,STD,DBL,BB,United Kingdom
11-04-16,07-10-17,07-11-17,SUPR,DBL,HB,Estonia
4/26/2017,07-10-17,07-12-17,PDLX,DBL,HB,Australia
04-11-17,07-10-17,07-12-17,STD,DBL,BB,United Kingdom
4/30/2017,07-10-17,07-11-17,PDLX,DBL,BB,Sweden
06-11-17,07-10-17,07-12-17,HDLX,TPL,BB,Australia
04-03-17,07-10-17,07-12-17,PDLX,DBL,BB,United Kingdom
06-12-17,07-10-17,07-11-17,PDLX,DBL,BB,United Kingdom
4/30/2017,07-10-17,07-12-17,GES,TPL,BB,Canada
06-04-17,07-10-17,07-12-17,PDLX,DBL,BB,Denmark
05-08-17,07-10-17,07-11-17,PDLX,SGL,HB,Japan
2/28/2017,07-11-17,7/18/2017,STD,DBL,BB,Germany
02-09-17,07-11-17,7/14/2017,STD,DBL,BB,Denmark
